Location,CEH_Code,code,Sampling_date_yyyymmdd,Latitude,Longitude,Sample_type,Dry_matter_biomass_g,Soil_texture_upper,Soil_pH_upper,Depth_upper_soil_layer,LOI_upper_soil_layer,Upper_bulk_density,Cs137_bqm2_upper ,Cs134_bqm2_upper ,Cs137_bqkg_DM_upper ,Cs134_bqkg_DM_upper ,Ru106_bqkg_DM_upper ,Ru103_bqkg_DM_upper ,K40_bqkg_DM_upper ,Soil_texture_lower,Soil_pH_lower_soil,Depth_lower_soil,LOI_lower_soil,Lower_bulk_density,Cs137_bqkg_DM_lower,Cs134_bqkg_DM_lower,K40_bqkg_DM_lower,Cs137_bqkg_DM_veg,Cs134_bqkg_DM_veg,Ru106_bqkg_DM_veg,K40_bqkg_DM_veg,Cs137_bqkg_gut_contents,Cs134_bqkg_gut_contents,K40_bqkg_gut_contents,Fresh_weight_veg_g,Dry_weight_veg_g,Cs137_bqkg_fresh_flesh,Cs134_bqkg_fresh_flesh,K40_bqkg_fresh_flesh,Fresh_weight_flesh_g,Age_of_wildlife,Habitat,Sex,Cs137_bqkg_dry_gut_contents,Cs134_bqkg_dry_gut_contents,K40_bqkg_dry_gut_contents
United_Kingdom,N106463,N10646,15/10/1986,57.52175833,-6.528087501,Red grouse,18,,,,,,,,,,,,,,,,,,,,,,,,,415.5,96.7,0,5.8,1.8,855.5,201.8,127.2,147.8,A,O,M,1337.8,311.5,0
United_Kingdom,N095711,N09571,15/10/1986,56.71487321,-4.534062599,Rabbit,68,,,,,,,,,,,,,,,,,,,,,,,,,54.5,23.2,100.5,35.3,6.8,96,39.1,107.6,152.1,A,O,M,283,120.4,521.6
United_Kingdom,N075021,N07502,15/10/1986,55.12714108,-4.377574628,Brown hare,122,,,,,,,,,,,,,,,,,,,,,,,,,197.8,78.7,94.6,88.5,12.2,655.7,264.7,130.5,1099.3,A,W,F,1434.1,570.9,686.2
United_Kingdom,N106411,N10641,15/10/1986,57.52928051,-6.518989316,Rabbit,78,,,,,,,,,,,,,,,,,,,,,,,,,35,8.4,0,49.1,7.8,112.7,28.3,127.3,150,A,O,M,220.2,52.9,0
United_Kingdom,N085511,N08551,15/10/1986,55.93975754,-5.308024649,Rabbit,83,,,,,,,,,,,,,,,,,,,,,,,,,21.4,8.1,0,49.3,8.3,44.8,18.3,89.6,152.6,A,W,F,126.3,47.9,0
United_Kingdom,N097231,N09723,15/10/1986,56.85432072,-4.614023263,Blue hare,125,,,,,,,,,,,,,,,,,,,,,,,,,538.7,188.8,49.7,66.3,12.5,1251.5,434.7,130.1,674,A,O,F,2857.2,1001.3,263.7
United_Kingdom,N076621,N07662,15/10/1986,55.1981933,-4.421094723,Blue hare,128,,,,,,,,,,,,,,,,,,,,,,,,,998.2,377.5,66,62.1,12.8,2072.8,813.3,114.5,764.4,A,O,M,4841.4,1831.1,320.2
United_Kingdom,N108611,N10861,15/10/1986,57.56366763,-6.637070475,Rabbit,55,,,,,,,,,,,,,,,,,,,,,,,,,23.3,9.1,48.6,36,5.5,40,15.7,102.6,149.9,A,O,M,152.6,59.8,318.3
United_Kingdom,N067011,N06701,15/10/1986,54.35338859,-3.217011267,Rabbit,41,,,,,,,,,,,,,,,,,,,,,,,,,8.7,0,0,26.2,4.1,9.8,4,139.2,145.6,A,O,F,138.6,0,0
United_Kingdom,N075611,N07561,15/10/1986,55.10267282,-2.816504964,Rabbit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,0,85.8,147.6,A,O,F,,,
United_Kingdom,N115611,N11561,15/10/1986,58.44948366,-4.426289275,Rabbit,70,,,,,,,,,,,,,,,,,,,,,,,,,8.2,0,35.7,49.9,7,17.8,8.1,120.9,150.1,A,O,M,58.6,0,254.7
United_Kingdom,N115613,N11561,15/10/1986,58.44948366,-4.426289275,Rabbit,59,,,,,,,,,,,,,,,,,,,,,,,,,11.9,0,0,39.3,5.9,13.1,5.1,76.8,148.4,A,O,M,79.1,0,0
United_Kingdom,N099211,N09921,15/10/1986,56.93157182,-4.246310821,Rabbit,59,,,,,,,,,,,,,,,,,,,,,,,,,66.6,29.2,0,39.7,5.9,144,61,103.2,148.7,A,O,M,448.3,196.7,0
United_Kingdom,N099213,N09921,15/10/1986,56.93157182,-4.246310821,Rabbit,104,,,,,,,,,,,,,,,,,,,,,,,,,89.6,38.1,0,57.6,10.4,174.4,72.2,116.6,151.5,A,O,M,496.2,211.2,0
United_Kingdom,N075613,N07561,15/10/1986,55.10267282,-2.816504964,Rabbit,63,,,,,,,,,,,,,,,,,,,,,,,,,2.6,0,36.6,50.3,6.3,3.9,0,109,155.9,A,O,M,20.9,0,292
United_Kingdom,N107211,N10721,15/10/1986,57.53681498,-4.550770943,Rabbit,17,,,,,,,,,,,,,,,,,,,,,,,,,42.5,17.5,0,11.9,1.7,35.2,16.2,134.3,156.5,A,O,M,297.4,122.4,0
United_Kingdom,N107213,N10721,15/10/1986,57.53681498,-4.550770943,Rabbit,43,,,,,,,,,,,,,,,,,,,,,,,,,11.1,4.4,0,29.3,4.3,23.1,10.1,78.5,148,A,O,M,75.8,30,0
United_Kingdom,N073411,N07341,15/10/1986,54.95711566,-4.430000239,Rabbit,94,,,,,,,,,,,,,,,,,,,,,,,,,117.1,52,54,62.9,9.4,,,,,A,O,M,783.2,347.6,361.5
United_Kingdom,N102211,N10221,15/10/1986,57.52175833,-6.528087501,Blue hare,108,,,,,,,,,,,,,,,,,,,,,,,,,178.9,39.4,0,66,10.8,634.6,130.1,132,675.1,A,O,F,1092.8,241.1,0
United_Kingdom,Y1,Y,15/10/1986,,,Rabbit,83,,,,,,,,,,,,,,,,,,,,,,,,,38.3,14.2,0,37.6,8.3,66,22.4,85,153.6,A,O,F,173.4,64.3,0
United_Kingdom,Y2,Y,15/10/1986,,,Rabbit,97,,,,,,,,,,,,,,,,,,,,,,,,,62.2,22,53.8,39.9,9.7,75.6,27.1,74.7,153.3,A,O,F,255.5,90.4,221
United_Kingdom,X1,X,15/10/1986,,,Rabbit,48,,,,,,,,,,,,,,,,,,,,,,,,,18.3,7.6,0,32.4,4.8,22.6,9.8,135.3,156.4,A,O,M,123.8,51.6,0
United_Kingdom,N107011,N10701,15/10/1986,57.41738815,-4.995499256,Rabbit,41,,,,,,,,,,,,,,,,,,,,,,,,,59.1,20.5,0,25.4,4.1,117.9,37.2,113.1,152.8,A,O,M,366.1,126.7,0
United_Kingdom,N075615,N07561,15/10/1986,55.10267282,-2.816504964,Rabbit,110,,,,,,,,,,,,,,,,,,,,,,,,,2.7,0,71.8,75.6,11,3.6,0,101.1,157.7,A,O,M,18.4,0,493.5
United_Kingdom,N073413,N07341,15/10/1986,54.95711566,-4.430000239,Rabbit,113,,,,,,,,,,,,,,,,,,,,,,,,,8.6,3.8,65,64,11.3,16.1,7.8,95.4,152.6,A,O,M,48.6,21.4,367.8
United_Kingdom,N073440,N07344,15/10/1986,54.95801347,-4.430054452,Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.5,206.1,121.1,793.3,A,W,F,,,
United_Kingdom,N112140,N11214,15/10/1986,57.89772093,-4.780517108,Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.1,148.2,134.8,936.4,A,O,M,,,
United_Kingdom,N116540,N11654,15/10/1986,58.44948366,-4.426289275,Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.6,175.6,135,775.5,A,O,F,,,
United_Kingdom,N107240,N10724,15/10/1986,57.55201358,-4.598639574,Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.8,99.4,140.2,1069,A,O,M,,,
United_Kingdom,N075640,N07564,15/10/1986,55.10267282,-2.816504964,Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.4,22,134.7,1066.5,A,W,M,,,
United_Kingdom,N075641,N07564,15/10/1986,55.10267282,-2.816504964,Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.4,23.2,134.4,787,Y,W,M,,,
United_Kingdom,N075642,N07564,15/10/1986,55.10267282,-2.816504964,Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.5,9.2,139.7,1090.6,Y,W,M,,,
United_Kingdom,N076540,N07654,15/10/1986,55.25063393,-4.495093065,Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.7,175.6,121.3,698.9,A,W,M,,,
United_Kingdom,N075040,N07504,15/10/1986,55.13156896,-4.380975571,Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4797.7,1414.7,107.7,1067.9,A,W,F,,,
United_Kingdom,N066940,N06694,15/10/1986,54.35102448,-3.432348536,Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,36.8,103.4,1155.8,A,O,M,,,
United_Kingdom,N077440,N07744,15/10/1986,55.29892916,-2.374811186,Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.8,12.8,118.6,791.2,A,W,F,,,
United_Kingdom,N099140,N09914,15/10/1986,56.94813189,-4.418321103,Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.4,246.4,118.8,733.3,A,O,F,,,
United_Kingdom,N097240,N09724,15/10/1986,56.89380648,-4.616782088,Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1346.7,481.1,86.8,788,A,W,M,,,
United_Kingdom,N108640,N10864,15/10/1986,57.56264971,-6.640288284,Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.3,67.7,116.1,807.5,A,W,M,,,
United_Kingdom,N1202G3,N1202G,1/3/1987,60.47581846,-1.510703195,Grass,40.1,Loam,5,0.03,30.9,264,6951.7,2383.7,878.7,301.3,,,1317.1,Loam,5,0.075,15.63,,57.1,11,665.5,273.3,96.9,,1456.9,,,,,,,,,,,,,,,
United_Kingdom,N0785G3,N0785G,1/3/1987,55.30592273,-3.923454363,Grass,,,,,,,,,188.9,12.6,,,750.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
United_Kingdom,N0815G3,N0815G,1/3/1987,55.54791375,-5.235357077,Grass,233.1,Organic,3.5,0.06,91.04,28,1814.1,568.5,1087.5,340.8,123.4,,284.7,Organic_Organic,3.7,0.075,10.73,,95.2,15.6,104.2,172.9,63.7,,1040.7,,,,,,,,,,,,,,,
United_Kingdom,N0832G3,N0832G,1/3/1987,55.72525912,-6.20600674,Grass,,Organic,3.8,,,,,,570,172.3,,,2167.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
United_Kingdom,N0844G3,N0844G,1/3/1987,55.75583174,-3.164715156,Grass,66.9,Organic_Silt,4.2,0.03,65.14,195,1200.2,178.8,204.7,30.5,,,998.4,Silt_Clay,5.5,0.06,14.92,,40.9,,486.7,56.2,20.2,,1505.7,,,,,,,,,,,,,,,
United_Kingdom,N0867G3,N0867G,1/3/1987,55.89530629,-2.449302306,Grass,40.6,Silt_Clay,6.6,0.02,10.72,574,2724.3,981.6,237.3,85.5,,,649.2,Clay_Silt,6.4,0.07,9.4,,16.2,2.3,1030.1,9.3,,,1380.1,,,,,,,,,,,,,,,
United_Kingdom,N0884G3,N0884G,1/3/1987,56.02895835,-2.691540328,Grass,39.9,Silt_Clay,6.4,0.03,24.07,425,810.7,193.8,63.6,15.2,,,722.4,Silt_Clay,6.6,0.08,15.7,,24.7,,761.2,,,,2070.1,,,,,,,,,,,,,,,
United_Kingdom,N0812G3,N0812G,1/3/1987,55.57859545,-6.285548069,Grass,273.3,Organic,3.8,0.06,57.04,91,1835.7,466,335.2,85.1,49.4,,461.1,Organic_Organic,3.7,0.075,16.96,,62.8,,509.2,538.5,197.6,,340.9,,,,,,,,,,,,,,,
United_Kingdom,N0462G3,N0462G,1/3/1987,52.78571377,-3.528678418,Grass,,,,,,,,,,,,,,,,,,,,,,1771,574.9,,1252.1,,,,,,,,,,,,,,,
United_Kingdom,N0463G3,N0463G,1/3/1987,52.78837077,-3.306333535,Grass,,,,,,,,,,,,,,,,,,,,,,5.5,,,1929.3,,,,,,,,,,,,,,,
United_Kingdom,N0518G3,N0518G,1/3/1987,53.05219219,-3.761896899,Grass,,,,,,,,,,,,,,,,,,,,,,14.3,,,1932.3,,,,,,,,,,,,,,,
United_Kingdom,N0539G3,N0539G,1/3/1987,53.1869629,-3.767418356,Grass,,,,,,,,,,,,,,,,,,,,,,121.9,46.5,,245.4,,,,,,,,,,,,,,,
United_Kingdom,N0702G3,N0702G,1/3/1987,54.69571329,-4.375544592,Grass,165.8,Clay_Silt,5.6,0.02,21.39,811,11871.2,4171.2,731.7,257.1,69,,603.7,Clay_Silt,5.2,0.075,13.62,,76.1,16.3,809.2,14.3,,,1287.3,,,,,,,,,,,,,,,
United_Kingdom,N0732G3,N0732G,1/3/1987,54.92086803,-4.778971629,Grass,189.9,Organic,3.6,0.08,76.17,100,5780.4,1363.1,719.2,169.6,106.9,,646.1,Clay_Silt,5.2,0.08,42,,31.6,3.5,671.2,313,119.4,,522.5,,,,,,,,,,,,,,,
United_Kingdom,N0737G3,N0737G,1/3/1987,54.94199092,-3.609402317,Grass,171.6,Loam,5.9,0.07,15.62,478,10405.2,3171.7,311,94.8,,,828.1,Organic_Organic,3.5,0.075,6.83,,23.7,2.7,848.1,49.2,17.1,,1331.2,,,,,,,,,,,,,,,
United_Kingdom,N0751G3,N0751G,1/3/1987,55.06959477,-4.084386102,Grass,196.9,Silt_Organic,4.5,0.04,42.19,306,6239.6,1812.8,509.4,148,,,708.1,Loam,4.4,0.075,26.87,,25.6,2.1,412.6,116.9,41,,1446.1,,,,,,,,,,,,,,,
United_Kingdom,N0753G3,N0753G,1/3/1987,55.07672962,-3.61480875,Grass,157.6,Silt,4.4,0.07,19.97,290,7885.6,2295.9,388.8,113.2,21.5,,510.5,Silt,4.4,0.075,13.54,,104.1,17.1,926.8,127.9,45.4,,1836.4,,,,,,,,,,,,,,,
United_Kingdom,N0763G3,N0763G,1/3/1987,55.14079529,-4.982574097,Grass,224.1,,,0.13,35.92,49,1371.3,400.2,214.5,62.6,,,284.3,Clay_Silt,6.3,0.13,20.57,,48.6,6.2,306,17.7,5.7,,1464.4,,,,,,,,,,,,,,,
United_Kingdom,N0769G3,N0769G,1/3/1987,55.21146495,-3.620260588,Grass,150.6,Organic_Silt,3.9,0.06,34.22,198,8077.5,1733.4,681.3,146.2,42.3,,982.7,Silt_Clay,4.1,0.075,15.44,,45.9,,900.2,460.6,175,,1537.7,,,,,,,,,,,,,,,
United_Kingdom,N0787G3,N0787G,1/3/1987,55.34911441,-3.389307362,Grass,39.2,Silt_Sand,5.2,0.05,11.45,355,2743.4,264.2,154.7,14.9,,,711.4,Silt_Sand,5.3,0.075,12.39,,73.2,,872.3,15.2,,,1614.6,,,,,,,,,,,,,,,
United_Kingdom,N0789G3,N0789G,1/3/1987,55.35357703,-2.916292995,Grass,131.4,Clay,5.8,0.04,7.51,739,1008.4,186.3,34.1,6.3,,,600,Clay_Silt,6.2,0.075,9.17,,29.4,,570.7,,,,1415.2,,,,,,,,,,,,,,,
United_Kingdom,N0791G3,N0791G,1/3/1987,55.35620899,-2.443173807,Grass,24.3,Organic,3.5,0.07,83.44,80,1800.2,302,319.5,53.6,,,2332,Organic_Organic,3,0.1,92.1,,44.3,,698.4,160.3,32.9,,1277.7,,,,,,,,,,,,,,,
United_Kingdom,N0800G3,N0800G,1/3/1987,55.46937308,-4.342762954,Grass,216.5,Loam,5.5,0.06,26.13,500,5641.7,1774.5,187.9,59.1,,,659.6,Silt_Organic,5.8,0.06,15.61,,46,4.3,621.6,52.5,20,,1748.2,,,,,,,,,,,,,,,
United_Kingdom,N0804G3,N0804G,1/3/1987,55.48385766,-3.394046047,Grass,37,Silt,4.5,0.04,15.1,331,2943.1,167.9,222.6,12.7,,,899.4,,,,12.05,,,,,12.2,,,1949,,,,,,,,,,,,,,,
United_Kingdom,N0817G3,N0817G,1/3/1987,55.64783986,-4.830267605,Grass,225,Sand_Silt,6,0.05,5.4,502,3568.2,1219.5,142.2,48.6,,,586.3,Sand_Silt,7,0.075,5.92,,24.8,6.7,559.4,14,5.3,,823.6,,,,,,,,,,,,,,,
United_Kingdom,N0819G3,N0819G,1/3/1987,55.60404032,-4.350787641,Grass,189.1,Organic_Silt,5.3,0.05,30.71,287,8309.7,2216.6,579.2,154.5,49.5,,713.9,Clay_Silt,5.2,0.075,6.49,,8.5,2.2,402.1,83.4,30.7,,1441.2,,,,,,,,,,,,,,,
United_Kingdom,N0820G3,N0820G,1/3/1987,55.60837192,-4.11288204,Grass,172,Organic,3.7,0.04,93.11,109,5027.8,2206.1,1150.9,505,320.3,,315.7,Organic_Organic,3.4,0.075,85.05,,103.5,19.7,,1622.4,540.2,,734.4,,,,,,,,,,,,,,,
United_Kingdom,N0823G3,N0823G,1/3/1987,55.61859765,-3.398824906,Grass,30,Organic_Silt,4.6,0.03,64.62,104,918.9,180.3,295.1,57.9,,,886.9,Silt,5,0.075,19.76,,76.3,,764,131.5,50,,1185.3,,,,,,,,,,,,,,,
United_Kingdom,N0825G3,N0825G,1/3/1987,55.62310519,-2.922572136,Grass,179.9,Clay_Silt,5.3,0.03,14.38,893,1068.8,190.2,39.9,7.1,,,594,Clay,5.4,0.1,8.78,,19.7,,770.6,,,,1361.2,,,,,,,,,,,,,,,
United_Kingdom,N0826G3,N0826G,1/3/1987,55.62466561,-2.684402067,Grass,193.6,Clay,5.7,0.02,10.58,1005,810.1,138.7,40.3,6.9,,,531.4,Clay,5.9,0.075,7.28,,18.5,,656.8,3.7,,,1394.6,,,,,,,,,,,,,,,
United_Kingdom,N0827G3,N0827G,1/3/1987,55.62576366,-2.446212098,Grass,111.5,Loam,5.3,0.04,11.6,254,257.7,47.7,25.4,4.7,,,996,Clay_Silt,5.3,0.07,7.59,,15.2,,790,,,,1790.6,,,,,,,,,,,,,,,
United_Kingdom,N0837G3,N0837G,1/3/1987,55.72860714,-4.836112548,Grass,256.4,Organic,3.8,0.06,,61,3987.2,1248.8,1083.3,339.3,116.9,,1449.9,Organic_Organic,6,0.075,,,91.5,9.5,75.9,1042.3,303,,929.6,,,,,,,,,,,,,,,
United_Kingdom,N0838G3,N0838G,1/3/1987,55.73388702,-4.597534486,Grass,319.1,Silt,6.2,0.05,22.63,401,3230.6,834.7,161,41.6,,,486.8,Silt,6.7,0.075,17.04,,60.2,4.7,521.6,15.1,,,1440.4,,,,,,,,,,,,,,,
United_Kingdom,N0840G3,N0840G,1/3/1987,55.74305719,-4.12015756,Grass,145.8,Organic,4.2,0.04,38.8,227,7123.2,1972,783.5,216.9,,,999.2,Clay_Silt,4.4,0.075,6.33,,5.5,,534.5,258.8,95.4,,1847.6,,,,,,,,,,,,,,,
United_Kingdom,N0845G3,N0845G,1/3/1987,55.75786462,-2.925751782,Grass,139.6,Silt,5.8,0.03,43.75,120,341,99.3,95.1,27.7,,,1110,Silt_Clay,5.8,0.075,16.21,,32.4,,589.9,2.8,,,1191.3,,,,,,,,,,,,,,,
United_Kingdom,N0847G3,N0847G,1/3/1987,55.76053647,-2.447750636,Grass,143.7,Organic_Sand,4.7,0.04,14.85,368,485.7,108.9,33,7.4,,,770.4,Loam,4.6,0.075,7.91,,14,,610.8,,,,1589.7,,,,,,,,,,,,,,,
United_Kingdom,N0864G3,N0864G,1/3/1987,55.89057782,-3.168749052,Grass,130.5,Organic_Clay,5.1,0.05,48.58,122,582.6,182.6,95.7,30,,,892.5,Clay,6,0.075,9,,26.4,,560.1,12.5,,,1561,,,,,,,,,,,,,,,
United_Kingdom,N0877G3,N0877G,1/3/1987,56.0080195,-4.375273992,Grass,51.1,Organic_Sand,6.9,0.04,9.79,595,3167.7,914.6,133,38.4,19.9,,604.3,Silt_Sand,6.7,0.075,9.19,,38.8,,600,1066.7,358.1,,894.1,,,,,,,,,,,,,,,
United_Kingdom,N0883G3,N0883G,1/3/1987,56.00077782,-2.883448722,Grass,170.9,Silt_Sand,6,0.02,26.05,1187,541.3,42.7,22.8,1.8,,,267.5,Silt_Sand,6.4,0.07,6.77,,11.6,,461.7,,,,1852.5,,,,,,,,,,,,,,,
United_Kingdom,N0893G3,N0893G,1/3/1987,56.1426717,-4.383576232,Grass,43.3,Clay_Silt,5.5,0.07,53.69,370,12904.2,3988.9,498.2,154,43.4,,471,Loam,5.2,0.075,25,,99.2,14.2,750.6,36.3,11.5,,1508.1,,,,,,,,,,,,,,,
United_Kingdom,N0910G3,N0910G,1/3/1987,56.2892268,-3.665574188,Grass,93.9,Silt_Sand,4.2,0.07,19.19,299,827.9,,39.6,,,,920.2,Sand_Silt,4.4,0.075,14.17,,8.9,,551.3,26.3,7.3,,1490.4,,,,,,,,,,,,,,,
United_Kingdom,N0912G3,N0912G,1/3/1987,56.2947971,-3.181059533,Grass,203.2,Organic_Silt,3.6,0.075,25.18,51,1167,245.1,306.1,64.3,,,695.4,Silt_Organic,4.2,0.075,12.65,,3.9,,683.4,9.9,4.1,,1349,,,,,,,,,,,,,,,
United_Kingdom,N0920G3,N0920G,1/3/1987,56.39572098,-5.128674386,Grass,152.1,Organic,3.4,0.07,93.44,230,2837,214.3,176.1,13.3,,,265.2,Organic,3.5,0.075,81.14,,78.7,,547.3,311.7,64.4,,1051.4,,,,,,,,,,,,,,,
United_Kingdom,N0921G3,N0921G,1/3/1987,56.40161024,-4.886000276,Grass,46,Organic,4.2,0.05,32.18,81,1553.2,369,381.4,90.6,,,332.9,Organic_Sand,4,0.09,83.14,,64.5,,701.8,448.1,130.9,,1176.5,,,,,,,,,,,,,,,
United_Kingdom,N0922G3,N0922G,1/3/1987,56.40702496,-4.643238327,Grass,46.3,Organic,4.6,0.06,83.14,102,2334.8,1016.2,382.8,166.6,,,763.3,Organic,4.2,0.075,69.93,,40.4,,494.8,877.3,278,,928,,,,,,,,,,,,,,,
United_Kingdom,N0935G3,N0935G,1/3/1987,56.5238835,-5.383204002,Grass,51.2,Organic,3.8,0.08,92.17,77,998.6,99,162.4,16.1,,,287.4,Organic_Silt,3.8,0.11,86.44,,56.3,,465.8,233.6,53.4,,950.9,,,,,,,,,,,,,,,
United_Kingdom,N0941G3,N0941G,1/3/1987,56.55510246,-3.921296653,Grass,119.5,Silt_Clay,4.5,0.08,91.36,397,2859.1,1308.8,90,41.2,,,690.7,Silt_Clay,4,0.075,8.77,,31.3,,783.7,99.3,37.1,,1191.2,,,,,,,,,,,,,,,
United_Kingdom,N0944G3,N0944G,1/3/1987,56.56426085,-3.189444664,Grass,110.9,Clay_Sand,6.4,0.07,4.1,569,243.1,,6.1,,,,622.2,Silt_Sand,5.1,0.075,1.47,,4.2,,860.9,9.1,2.9,,1043.7,,,,,,,,,,,,,,,
United_Kingdom,N0945G3,N0945G,1/3/1987,56.56635634,-2.945410755,Grass,237.5,Silt_Sand,5,0.04,10.14,1210,1732.9,,35.8,,,,565.9,Silt_Sand,5.1,0.075,7.44,,18.8,,754.1,130.8,51.6,,1608.8,,,,,,,,,,,,,,,
United_Kingdom,N0955G3,N0955G,1/3/1987,56.67078251,-4.906563145,Grass,127.3,Organic,3.8,0.075,91.73,50,1508.6,238.3,404.5,63.9,,,1016.1,Organic,4,0.08,73.91,,117,,517.9,425.1,120.7,,816.8,,,,,,,,,,,,,,,
United_Kingdom,N0958G3,N0958G,1/3/1987,56.68575301,-4.172864491,Grass,98.2,Organic_Silt,6,0.07,19,94,835,193.5,126.4,29.3,,,666.8,Silt_Organic,6,0.075,15.48,,75.9,11.6,423.1,102.1,38,,1683.8,,,,,,,,,,,,,,,
United_Kingdom,N0974G3,N0974G,1/3/1987,56.82040937,-4.180657243,Grass,126.6,Organic,4.8,0.07,61.88,170,1967.1,256.6,165.6,21.6,,,676.9,Organic,4.8,0.075,58.78,,58.8,10.9,451.2,635.7,250.8,,297.8,,,,,,,,,,,,,,,
United_Kingdom,N0991G3,N0991G,1/3/1987,56.95050562,-4.434920037,Grass,116.9,Organic_Sand,4,0.07,72.63,197,17497.3,6028.4,1271,437.9,84.3,,931.1,Organic_Organic,4.5,0.075,6.64,,21.5,5.1,924,4972.1,1832.6,237.8,1037.1,,,,,,,,,,,,,,,
United_Kingdom,N0995G3,N0995G,1/3/1987,56.96581894,-3.44892955,Grass,138.2,Organic,4.5,0.06,69.74,163,3033.3,808.5,309.5,82.5,,,919.1,Organic_Organic,4.5,0.07,7.64,,14.2,,628.4,541,203,,413.9,,,,,,,,,,,,,,,
United_Kingdom,N1000G3,N1000G,1/3/1987,56.96507002,-2.198973452,Grass,51.3,Sand_Silt,5.2,0.075,15.34,183,820.3,224.6,59.9,16.4,,,1122,Sand_Silt,5.2,0.075,3.45,,5.9,,700.4,28.5,11,,1225.7,,,,,,,,,,,,,,,
United_Kingdom,N1012G3,N1012G,1/3/1987,57.09740743,-3.701661371,Grass,138.4,Organic,4,0.095,87.85,71,1627.5,428.3,240.9,63.4,,,1641.9,Organic,4.2,0.06,94.12,,57.1,,891,230.3,81.8,,606.7,,,,,,,,,,,,,,,
United_Kingdom,N1017G3,N1017G,1/3/1987,57.10810034,-2.463884459,Grass,256.6,Organic,5,0.075,82.11,51,423.7,108.5,111.7,28.6,,,1351.9,Organic,4.8,0.07,66.9,,12.7,,405,32.1,11.4,,748,,,,,,,,,,,,,,,
United_Kingdom,N1028G3,N1028G,1/3/1987,57.21465994,-4.700751284,Grass,118.9,Organic,5,0.09,91.24,26,2140.9,813.2,915.1,347.6,125.4,,451.8,Organic,5.2,0.075,92.82,,238.3,79.7,831.8,1102.8,402.8,,835.1,,,,,,,,,,,,,,,
United_Kingdom,N1029G3,N1029G,1/3/1987,57.21975329,-4.45263889,Grass,115.7,Organic,4.8,0.12,55.43,73,10136,3445.7,1164.6,395.9,158.2,,741.6,Organic_Silt,4.8,0.075,27.83,,47,9.2,816.5,876.8,323.5,,735.1,,,,,,,,,,,,,,,
United_Kingdom,N1035G3,N1035G,1/3/1987,57.24001498,-2.962591238,Grass,57.6,Silt_Clay,5.8,0.07,7.93,1111,4478.4,1321.7,57.6,17,,,739.5,Silt_Clay,5.8,0.07,6.44,,15.5,,685.5,29.4,10.4,,1533.4,,,,,,,,,,,,,,,
United_Kingdom,N1038G3,N1038G,1/3/1987,57.24351595,-2.217042431,Grass,172.4,Silt_Sand,4.8,0.07,16.21,569,2845.6,226.8,71.5,5.7,,,848.5,Silt_Sand,4.8,0.07,10.24,,14.3,,885.8,38.5,14.1,,1448.4,,,,,,,,,,,,,,,
United_Kingdom,N1039G3,N1039G,1/3/1987,57.25267609,-2.051361349,Grass,135.8,Sand_Organic,5,0.06,4.82,872,894.8,183.2,17.1,3.5,,,565.2,Sand,5,0.08,2.8,,8.7,,720,10.5,3.8,,1273.6,,,,,,,,,,,,,,,
United_Kingdom,N1046G3,N1046G,1/3/1987,57.330942,-5.457129739,Grass,100.2,Organic,3.8,0.08,96.05,50,1124.4,135.5,278.9,33.6,,,1185.7,Organic,3.8,0.045,90.5,,139.5,,483.2,178.7,34.3,,498.4,,,,,,,,,,,,,,,
United_Kingdom,N1048G3,N1048G,1/3/1987,57.34364015,-4.959563848,Grass,57.8,Organic,4.2,0.075,68,132,5938.2,1076.7,601.7,109.1,,,1043.7,Organic_Sand,4.2,0.075,19.39,,293.8,108.5,580,722.1,193.5,,999.1,,,,,,,,,,,,,,,
United_Kingdom,N1052G3,N1052G,1/3/1987,57.3631329,-3.963349391,Grass,227.4,Silt_Sand,5.5,0.18,59.26,177,4853.7,1270.8,152.4,39.9,,,1472.5,Silt_Sand,5,0.075,8.64,,14,,1059.5,690.4,253.8,102.1,994,,,,,,,,,,,,,,,
